post_date,price,mfdate,mileage,gear_box,condition,fuel,body_style,origin,district,city,car_age,is_imported
2025,838000000,2019,0.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,6,0
2025,195000000,2011,88790.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Cầu Giấy,Hà Nội,14,0
2025,2900000000,2020,40000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,5,1
2025,845000000,2023,22200.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Bắc Từ Liêm,Hà Nội,2,0
2025,1080000000,2021,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,4,0
2025,4250000000,2024,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Hà Đông,Hà Nội,1,1
2025,165000000,2009,190000.0,Số sàn,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,16,0
2025,760000000,2018,88000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,7,0
2025,455000000,2018,84000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,7,0
2025,196000000,2009,15000.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Cầu Giấy,Hà Nội,16,0
2025,1389000000,2023,13000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,2,0
2025,660000000,2023,9500.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,2,0
2025,535000000,2016,12568.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,9,0
2025,380000000,2023,50000.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hoàng Mai,Hà Nội,2,0
2025,2366000000,2020,62666.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,5,1
2025,1799000000,2014,0.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,11,0
2025,749000000,2019,0.0,Tự động,Đã sử dụng,Dầu,Minivan (mpv),Trong nước,Quận Long Biên,Hà Nội,6,0
2025,1950000000,2022,40003.0,Tự động,Đã sử dụng,Dầu,Van,Trong nước,Quận Thanh Xuân,Hà Nội,3,0
2025,285000000,2012,12345.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,13,0
2025,1959000000,2014,0.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,11,0
2025,899000000,2025,0.0,Tự động,Mới,Động cơ hybrid,Sedan,Nhập khẩu,Quận Hoàng Mai,Hà Nội,0,1
2025,999000000,2025,0.0,Tự động,Mới,Điện,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,0,0
2025,820000000,2016,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,9,1
2025,440000000,2018,0.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Bắc Từ Liêm,Hà Nội,7,0
2025,1790000000,2018,0.0,Số sàn,Đã sử dụng,Xăng,Coupe (2 cửa),Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,7,1
2025,445000000,2022,55000.0,Tự động,Đã sử dụng,Xăng,Van,Nhập khẩu,Huyện Đan Phượng,Hà Nội,3,1
2025,2150000000,2025,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,0,1
2025,429000000,2018,63000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Ba Đình,Hà Nội,7,1
2025,455000000,2021,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,4,0
2025,521000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Hà Đông,Hà Nội,0,1
2025,599000000,2017,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,8,1
2025,4799000000,2019,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,6,0
2025,2750000000,2023,0.0,Tự động,Đã sử dụng,Xăng,Van,Nhập khẩu,Quận Long Biên,Hà Nội,2,1
2025,525000000,2024,0.0,Tự động,Mới,Xăng,Van,Nhập khẩu,Huyện Thanh Trì,Hà Nội,1,1
2025,755000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Huyện Thanh Trì,Hà Nội,0,0
2025,6250000000,2018,70000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,7,0
2025,1350000000,2019,46000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,6,0
2025,2190000000,2019,65000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,6,1
2025,870000000,2023,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,2,0
2025,5890000000,2022,0.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Bắc Từ Liêm,Hà Nội,3,0
2025,4599000000,2023,19000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Long Biên,Hà Nội,2,1
2025,12900000000,2021,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,4,1
2025,485000000,2013,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,12,0
2025,310000000,2010,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,15,0
2025,425000000,2019,0.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,6,1
2025,7400000000,2020,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,5,0
2025,2250000000,2022,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Nam Từ Liêm,Hà Nội,3,0
2025,675000000,2023,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Tây Hồ,Hà Nội,2,0
2025,7290000000,2019,69000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,6,0
2025,320000000,2016,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,9,0
2025,440000000,2013,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,12,0
2025,490000000,2015,0.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,10,0
2025,3190000000,2022,70000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Đống Đa,Hà Nội,3,1
2025,660000000,2024,14000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,1,0
2025,3971000000,2024,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,1,0
2025,2151000000,2023,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,2,0
2025,418000000,2020,80000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,5,0
2025,345000000,2012,0.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,13,1
2025,256000000,2012,137000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Thanh Xuân,Hà Nội,13,1
2025,288000000,2015,83000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,10,0
2025,909000000,2022,42000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,3,0
2025,560000000,2016,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,9,1
2025,1275000000,2024,24000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,1,1
2025,820000000,2024,12900.0,Số sàn,Đã sử dụng,Dầu,Van,Trong nước,Quận Cầu Giấy,Hà Nội,1,0
2025,470000000,2023,10000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,2,0
2025,319000000,2014,130000.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Bắc Từ Liêm,Hà Nội,11,0
2025,255000000,2013,110000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Thanh Xuân,Hà Nội,12,0
2025,820000000,2019,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,6,0
2025,1090000000,2017,60000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Cầu Giấy,Hà Nội,8,1
2025,173000000,2016,120000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Hoàng Mai,Hà Nội,9,1
2025,555000000,2017,130000.0,Số sàn,Đã sử dụng,Dầu,Minivan (mpv),Trong nước,Quận Cầu Giấy,Hà Nội,8,0
2025,670000000,2021,80000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,4,0
2025,680000000,2018,70000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Long Biên,Hà Nội,7,0
2025,820000000,2020,37000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,5,0
2025,410000000,2022,63000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Cầu Giấy,Hà Nội,3,0
2025,295000000,2014,140000.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Nam Từ Liêm,Hà Nội,11,0
2025,545000000,2022,50000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Trong nước,Quận Bắc Từ Liêm,Hà Nội,3,0
2025,650000000,2019,93000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,6,0
2025,380000000,2017,60000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Hoàng Mai,Hà Nội,8,0
2025,438000000,2017,98000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,8,0
2025,555000000,2018,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,7,0
2025,498000000,2024,0.0,Số sàn,Mới,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,1,0
2025,343000000,2018,79000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Long Biên,Hà Nội,7,1
2025,368000000,2016,120000.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Nam Từ Liêm,Hà Nội,9,1
2025,747000000,2024,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,1,0
2025,875000000,2020,77000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,5,0
2025,656000000,2018,80000.0,Số sàn,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Nam Từ Liêm,Hà Nội,7,0
2025,655000000,2022,50000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,3,1
2025,285000000,2018,60000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Hoàng Mai,Hà Nội,7,0
2025,555000000,2020,87000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Bắc Từ Liêm,Hà Nội,5,0
2025,830000000,2023,120000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,2,0
2025,695000000,2020,71000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,5,0
2025,705000000,2021,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,4,0
2025,695000000,2024,49000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,1,0
2025,1980000000,2023,51000.0,Tự động,Đã sử dụng,Dầu,Van,Trong nước,Quận Bắc Từ Liêm,Hà Nội,2,0
2025,800000000,2025,0.0,Tự động,Mới,Xăng,Sedan,Nhập khẩu,Quận Tây Hồ,Hà Nội,0,1
2025,310000000,2011,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hà Đông,Hà Nội,14,0
2025,670000000,2017,82000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,8,0
2025,790000000,2019,0.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Hà Đông,Hà Nội,6,1
2025,300000000,2015,0.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Hà Đông,Hà Nội,10,1
2025,7200000000,2020,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Huyện Thạch Thất,Hà Nội,5,0
2025,589000000,2019,58000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Huyện Thạch Thất,Hà Nội,6,0
2025,1890000000,2015,98000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Huyện Thạch Thất,Hà Nội,10,1
2025,699000000,2021,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,4,0
2025,520000000,2021,26000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,4,0
2025,2659000000,2022,200.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,3,0
2025,4259000000,2022,3380.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Long Biên,Hà Nội,3,1
2025,493000000,2018,77000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,7,1
2025,1039000000,2016,60000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Cầu Giấy,Hà Nội,9,1
2025,1188000000,2021,80000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,4,0
2025,345000000,2015,80000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Cầu Giấy,Hà Nội,10,1
2025,615000000,2016,90000.0,Tự động,Đã sử dụng,Xăng,Van,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,9,1
2025,358000000,2021,42000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Long Biên,Hà Nội,4,1
2025,665000000,2018,81000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,7,0
2025,2138000000,2024,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,1,1
2025,2399000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,0,1
2025,136000000,2016,160000.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Sóc Sơn,Hà Nội,9,0
2025,2168000000,2024,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,1,1
2025,4390000000,2022,30000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,3,1
2025,3899000000,2021,47000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Bắc Từ Liêm,Hà Nội,4,0
2025,1890000000,2022,20000.0,Tự động,Đã sử dụng,Dầu,Van,Trong nước,Quận Bắc Từ Liêm,Hà Nội,3,0
2025,270000000,2007,21000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Tây Hồ,Hà Nội,18,0
2025,360000000,2011,157575.0,Số sàn,Đã sử dụng,Xăng,Van,Nhập khẩu,Huyện Đông Anh,Hà Nội,14,1
2025,3750000000,2019,80000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,6,0
2025,635000000,2023,36076.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Huyện Đông Anh,Hà Nội,2,1
2025,629000000,2018,72000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Thanh Xuân,Hà Nội,7,1
2025,350000000,2017,90000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Bắc Từ Liêm,Hà Nội,8,0
2025,2650000000,2019,90000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,6,1
2025,899000000,2023,46000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,2,0
2025,620000000,2017,85000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,8,0
2025,645000000,2022,33000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,3,0
2025,198000000,2014,80000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,11,0
2025,498000000,2018,110000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,7,1
2025,2399000000,2025,12998.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Đống Đa,Hà Nội,0,0
2025,1599000000,2025,0.0,Tự động,Mới,Xăng,Sedan,Trong nước,Quận Đống Đa,Hà Nội,0,0
2025,140000000,2009,22000.0,Số sàn,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Huyện Chương Mỹ,Hà Nội,16,0
2025,1275000000,2024,43000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,1,0
2025,258000000,2018,85000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Nam Từ Liêm,Hà Nội,7,0
2025,272000000,2022,63000.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Thanh Trì,Hà Nội,3,0
2025,2839000000,2015,69003.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,10,0
2025,6379000000,2020,8002.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,5,0
2025,1839000000,2023,20000.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Long Biên,Hà Nội,2,1
2025,3800000000,2015,70003.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,10,0
2025,739000000,2017,55000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,8,0
2025,609000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Hoàng Mai,Hà Nội,0,1
2025,2168000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Hoàng Mai,Hà Nội,0,1
2025,515000000,2021,18375.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Hoàng Mai,Hà Nội,4,0
2025,1150000000,2018,45000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Hà Đông,Hà Nội,7,1
2025,695000000,2022,36000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Huyện Quốc Oai,Hà Nội,3,0
2025,968000000,2019,79002.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,6,0
2025,900000000,2017,8000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hà Đông,Hà Nội,8,0
2025,865000000,2017,82000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàn Kiếm,Hà Nội,8,0
2025,1839000000,2023,57999.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Long Biên,Hà Nội,2,1
2025,765000000,2023,31000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,2,0
2025,1799000000,2022,9000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Đống Đa,Hà Nội,3,0
2025,599000000,2024,6000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,1,0
2025,690000000,2021,60000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Thanh Xuân,Hà Nội,4,0
2025,590000000,2023,15000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Thanh Xuân,Hà Nội,2,0
2025,4439000000,2022,60.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Đống Đa,Hà Nội,3,1
2025,399000000,2019,56000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,6,1
2025,1299000000,2018,63998.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,7,1
2025,275000000,2017,1234.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Huyện Sóc Sơn,Hà Nội,8,0
2025,705000000,2022,69000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,3,0
2025,680000000,2018,32999.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,7,1
2025,4900000000,2024,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Hoàn Kiếm,Hà Nội,1,1
2025,2540000000,2024,0.0,Tự động,Mới,Xăng,Sedan,Trong nước,Quận Hoàn Kiếm,Hà Nội,1,0
2025,2299000000,2024,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Quận Hoàn Kiếm,Hà Nội,1,0
2025,745000000,2023,21000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,2,0
2025,740000000,2022,1.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Hoàn Kiếm,Hà Nội,3,0
2025,530000000,2020,123456.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Cầu Giấy,Hà Nội,5,0
2025,123456789,2018,123456.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Cầu Giấy,Hà Nội,7,0
2025,123456789,2021,123456.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Trong nước,Quận Cầu Giấy,Hà Nội,4,0
2025,123456789,2019,123456.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Cầu Giấy,Hà Nội,6,0
2025,123456789,2025,123456.0,Tự động,Đã sử dụng,Xăng,Van,Nhập khẩu,Quận Long Biên,Hà Nội,0,1
2025,123456789,2019,123456.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Quận Long Biên,Hà Nội,6,0
2025,158000000,2016,1.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Ba Đình,Hà Nội,9,0
2025,1340000000,2023,45000.0,Tự động,Đã sử dụng,Dầu,Suv / cross over,Nhập khẩu,Quận Cầu Giấy,Hà Nội,2,1
2025,1050000000,2020,44000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Ba Đình,Hà Nội,5,0
2025,1250000000,2011,110000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Nhập khẩu,Quận Ba Đình,Hà Nội,14,1
2025,599000000,2014,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Tây Hồ,Hà Nội,11,1
2025,699000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Trong nước,Quận Hoàng Mai,Hà Nội,0,0
2025,775000000,2021,12347.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,4,0
2025,123456789,2014,123456.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Cầu Giấy,Hà Nội,11,1
2025,555000000,2023,23000.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Ba Đình,Hà Nội,2,0
2025,535000000,2020,75000.0,Số sàn,Đã sử dụng,Dầu,Pick-up (bán tải),Nhập khẩu,Quận Bắc Từ Liêm,Hà Nội,5,1
2025,345000000,2022,39000.0,Số sàn,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Ba Đình,Hà Nội,3,0
2025,235000000,2014,100000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Nhập khẩu,Quận Hoàng Mai,Hà Nội,11,1
2025,123456789,2022,123456.0,Tự động,Đã sử dụng,Dầu,Pick-up (bán tải),Trong nước,Quận Long Biên,Hà Nội,3,0
2025,123456789,2019,123456.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Long Biên,Hà Nội,6,0
2025,95000000,2009,16000.0,Tự động,Đã sử dụng,Xăng,Hatchback,Trong nước,Quận Thanh Xuân,Hà Nội,16,0
2025,185000000,2005,200000.0,Tự động,Đã sử dụng,Xăng,Minivan (mpv),Trong nước,Huyện Thanh Trì,Hà Nội,20,0
2025,160000000,2016,180000.0,Số sàn,Đã sử dụng,Xăng,Hatchback,Trong nước,Huyện Phúc Thọ,Hà Nội,9,0
2025,1770000000,2017,39000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Quận Bắc Từ Liêm,Hà Nội,8,0
2025,460000000,2021,80000.0,Tự động,Đã sử dụng,Xăng,Suv / cross over,Trong nước,Huyện Đông Anh,Hà Nội,4,0
2025,660000000,2015,1.0,Tự động,Đã sử dụng,Xăng,Sedan,Trong nước,Quận Bắc Từ Liêm,Hà Nội,10,0
2025,3480000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,0,1
2025,1920000000,2021,2704.0,Tự động,Đã sử dụng,Xăng,Sedan,Nhập khẩu,Quận Cầu Giấy,Hà Nội,4,1
2025,1260000000,2025,0.0,Tự động,Mới,Xăng,Suv / cross over,Nhập khẩu,Quận Thanh Xuân,Hà Nội,0,1
